Currency,Date,Open,High,Low,Close,Volume,Market Cap,Name
BTC,"Aug 02, 2021",39907.2628498000,40419.18086,38746.34717,39201.94519,2.559526544e+10,7.359956655e+11,bitcoin
BTC,"Aug 03, 2021",39178.4035658600,39750.03091,37782.05245,38152.98209,2.618983045e+10,7.163415441e+11,bitcoin
BTC,"Aug 04, 2021",38213.3319698900,39952.29787,37589.16562,39747.50502,2.537256272e+10,7.463135428e+11,bitcoin
BTC,"Aug 05, 2021",39744.5141550100,41341.93499,37458.00399,40869.55433,3.518503102e+10,7.674231929e+11,bitcoin
BTC,"Aug 06, 2021",40865.8669244800,43271.65861,39932.17942,42816.49897,3.822648305e+10,8.040229037e+11,bitcoin
BTC,"Aug 07, 2021",42832.7966424400,44689.86096,42618.56614,44555.80066,4.003086214e+10,8.367306238e+11,bitcoin
BTC,"Aug 08, 2021",44574.4385861200,45282.35328,43331.90982,43798.11768,3.630266475e+10,8.225450743e+11,bitcoin
BTC,"Aug 09, 2021",43791.9274235600,46456.83292,42848.68795,46365.40065,3.873407905e+10,8.708053739e+11,bitcoin
BTC,"Aug 10, 2021",46280.8476742500,46637.98783,44705.55658,45585.03077,3.354601952e+10,8.561951424e+11,bitcoin
BTC,"Aug 11, 2021",45599.7040260500,46735.63156,45351.71115,45593.63593,3.431970907e+10,8.563986226e+11,bitcoin
BTC,"Aug 12, 2021",45576.8803336900,46228.91094,43861.44704,44428.28847,3.372362083e+10,8.345467907e+11,bitcoin
BTC,"Aug 13, 2021",44439.6927852200,47831.97604,44282.41742,47793.32118,3.174425954e+10,8.978026044e+11,bitcoin
BTC,"Aug 14, 2021",47810.6892869200,48098.68409,46177.63333,47096.94566,3.121135444e+10,8.847699561e+11,bitcoin
BTC,"Aug 15, 2021",47096.6685662700,47357.10643,45579.59012,47047.00454,3.098895845e+10,8.838829422e+11,bitcoin
BTC,"Aug 16, 2021",47019.9613236900,47998.09668,45700.32187,46004.48408,3.277687661e+10,8.643457262e+11,bitcoin
BTC,"Aug 17, 2021",45936.4563367300,47139.5706,44512.41753,44695.35762,3.34513626e+10,8.397967177e+11,bitcoin
BTC,"Aug 18, 2021",44686.7508096500,45952.06217,44364.02745,44801.18872,3.219412308e+10,8.418232962e+11,bitcoin
BTC,"Aug 19, 2021",44741.8833474200,46970.76087,43998.31551,46717.57875,3.72043123e+10,8.778755349e+11,bitcoin
BTC,"Aug 20, 2021",46723.1211478500,49342.15227,46650.70851,49339.17604,3.470686745e+10,9.27189789e+11,bitcoin
BTC,"Aug 21, 2021",49327.0737329200,49717.01892,48312.19764,48905.49059,4.058520531e+10,9.190921817e+11,bitcoin
BTC,"Aug 22, 2021",48869.1042422600,49471.61043, 48199.941,49321.65405,2.537097538e+10,9.269616224e+11,bitcoin
BTC,"Aug 23, 2021",49291.6773748700,50482.07641,49074.6054,49546.14771,3.430505372e+10,9.312442724e+11,bitcoin
BTC,"Aug 24, 2021",49562.3467291500,49878.77129, 47687.118,47706.11855,3.536116883e+10,8.967047657e+11,bitcoin
BTC,"Aug 25, 2021",47727.2566929600,49202.87847,47163.61432,48960.78728,3.264634993e+10,9.203379509e+11,bitcoin
BTC,"Aug 26, 2021",49002.6418070100,49347.58357,46405.78243,46942.21787,3.266654957e+10,8.824365229e+11,bitcoin
BTC,"Aug 27, 2021",46894.5550705400,49112.78526,46394.28309,49058.66973,3.451107699e+10,9.222655592e+11,bitcoin
BTC,"Aug 28, 2021",49072.5852206600,49283.50565,48499.23891,48902.40221,2.85681034e+10,9.193727903e+11,bitcoin
BTC,"Aug 29, 2021",48911.2483628200,49644.11466,47925.85558,48829.8326,2.588965024e+10,9.180573002e+11,bitcoin
BTC,"Aug 30, 2021",48834.8526775200,48925.60652,46950.27228,47054.98479,3.184700702e+10,8.847278241e+11,bitcoin
BTC,"Aug 31, 2021",47024.3416631500,48189.55019,46750.09395,47166.68795,3.473036343e+10,8.868699036e+11,bitcoin
BTC,"Sep 01, 2021",47099.7748694100,49111.08879,46562.43745,48847.02907,3.913939912e+10,9.185015102e+11,bitcoin
BTC,"Sep 02, 2021",48807.8488618000,50343.4207,48652.31979,49327.72318,3.950807032e+10,9.275908657e+11,bitcoin
BTC,"Sep 03, 2021",49288.2491120100,50982.27157,48386.08616,50025.37461,4.320617962e+10,9.407571847e+11,bitcoin
BTC,"Sep 04, 2021",50009.3250955700,50545.58101,49548.78045,49944.62691,3.747132779e+10,9.392861231e+11,bitcoin
BTC,"Sep 05, 2021",49937.8580154600,51868.68163,49538.59838,51753.41193,3.032267632e+10,9.733548825e+11,bitcoin
BTC,"Sep 06, 2021",51769.0043206700,52700.94146,51053.67851,52633.5362,3.888410543e+10,9.899650765e+11,bitcoin
BTC,"Sep 07, 2021",52660.4793508300,52853.7638,43285.20859,46811.12953,6.521005968e+10,8.80498622e+11,bitcoin
BTC,"Sep 08, 2021",46827.7633735900,47334.05564,44561.39446,46091.3893,4.900776249e+10,8.670029081e+11,bitcoin
BTC,"Sep 09, 2021",45774.7422229300,47261.94853,45669.73965,46391.42298,3.867265701e+10,8.726864544e+11,bitcoin
BTC,"Sep 10, 2021",46396.6624716100,47031.74238,44344.48542,44883.91011,3.91546666e+10,8.443670237e+11,bitcoin
BTC,"Sep 11, 2021",44869.8402607900,45969.29282,44818.26641,45201.45898,3.449983525e+10,8.503818281e+11,bitcoin
BTC,"Sep 12, 2021",45206.6292691100,46364.87885,44790.46205,46063.27036,2.788198016e+10,8.666366717e+11,bitcoin
BTC,"Sep 13, 2021",46057.2153273900,46598.67898,43591.32078,44963.07263,4.096994325e+10,8.459804814e+11,bitcoin
BTC,"Sep 14, 2021",44960.0493590296,47218.12535,44752.33135,47092.49383,3.865215288e+10,8.860952837e+11,bitcoin
BTC,"Sep 15, 2021",47097.9981234177,48450.46847,46773.32654,48176.34639,3.048449647e+10,9.065324794e+11,bitcoin
BTC,"Sep 16, 2021",48158.9072046662,48486.82941,47079.55712,47783.3578,3.176429375e+10,8.991791518e+11,bitcoin
BTC,"Sep 17, 2021",47771.0031076542,48160.92075,46832.5246,47267.52002,2.872771371e+10,8.895147444e+11,bitcoin
BTC,"Sep 18, 2021",47273.5258128829,48791.77937,47087.28419,48278.36352,2.857563045e+10,9.085843178e+11,bitcoin
BTC,"Sep 19, 2021",48268.8574204601,48328.36734,46919.80476,47260.21733,2.696772265e+10,8.894724045e+11,bitcoin
BTC,"Sep 20, 2021",47261.4064989217,47328.19884,42598.91585,42843.80244,4.390984564e+10,8.063958527e+11,bitcoin
BTC,"Sep 21, 2021",43012.2344357601,43607.60998,39787.6098,40693.67719,4.870109009e+10,7.659584888e+11,bitcoin
BTC,"Sep 22, 2021",40677.9548339380,43978.61922,40625.63419,43574.50943,3.813970925e+10,8.202185036e+11,bitcoin
BTC,"Sep 23, 2021",43560.2953728993,44942.17465,43109.33829,44895.0966,3.424406443e+10,8.451224035e+11,bitcoin
BTC,"Sep 24, 2021",44894.3021232609,45080.49106,40936.55717,42839.7517,4.283934571e+10,8.064703636e+11,bitcoin
BTC,"Sep 25, 2021",42840.8905086167,42996.2597,41759.92043,42716.59315,3.160471724e+10,8.041924501e+11,bitcoin
BTC,"Sep 26, 2021",42721.6286602470,43919.30097,40848.46166,43208.5391,3.066122208e+10,8.134906656e+11,bitcoin
BTC,"Sep 27, 2021",43234.1849294127,44313.24588,42190.63258,42235.73185,3.098002906e+10,7.952161753e+11,bitcoin
BTC,"Sep 28, 2021",42200.8966138389,42775.14614,40931.6625,41034.54467,3.021494055e+10,7.726396877e+11,bitcoin
BTC,"Sep 29, 2021",41064.9839539463,42545.25855,40829.66928,41564.36348,3.06023599e+10,7.826512285e+11,bitcoin
BTC,"Sep 30, 2021",41551.2708391970,44092.60056,41444.5816,43790.89563,3.114168193e+10,8.246192176e+11,bitcoin
BTC,"Oct 01, 2021",43816.7406442989,48436.01127,43320.02298,48116.94122,4.285064158e+10,9.061276994e+11,bitcoin
BTC,"Oct 02, 2021",48137.4687327213,48282.06088,47465.49576,47711.48646,3.061434649e+10,8.985474187e+11,bitcoin
BTC,"Oct 03, 2021",47680.0284071825,49130.69221,47157.28761,48199.95156,2.663811588e+10,9.077915252e+11,bitcoin
BTC,"Oct 04, 2021",48208.9076325084,49456.77578,47045.00375,49112.90128,3.3383173e+10,9.250331956e+11,bitcoin
BTC,"Oct 05, 2021",49174.9596155488,51839.98572,49072.83925,51514.81406,3.587390424e+10,9.703253104e+11,bitcoin
BTC,"Oct 06, 2021",51486.6657416722,55568.46355,50488.19075,55361.44943,4.903473017e+10,1.042827679e+12,bitcoin
BTC,"Oct 07, 2021",55338.6237445742,55338.62374,53525.46835,53805.98516,3.680786041e+10,1.013573259e+12,bitcoin
BTC,"Oct 08, 2021",53802.1460368317,55922.98102,53688.05529,53967.84677,3.480087392e+10,1.016664485e+12,bitcoin
BTC,"Oct 09, 2021",53929.7814684072,55397.94347,53735.14288,54968.22445,3.249121141e+10,1.035558748e+12,bitcoin
BTC,"Oct 10, 2021",54952.8212505165,56401.30424,54264.25639,54771.57918,3.952779236e+10,1.031909533e+12,bitcoin
BTC,"Oct 11, 2021",54734.1248406160,57793.03925,54519.76552,57484.78947,4.26373317e+10,1.083079139e+12,bitcoin
BTC,"Oct 12, 2021",57526.8320114193,57627.8786,54477.97447,56041.05684,4.108375895e+10,1.055926265e+12,bitcoin
BTC,"Oct 13, 2021",56038.2567881108,57688.6601,54370.97323,57401.09753,4.168425278e+10,1.081611751e+12,bitcoin
BTC,"Oct 14, 2021",57372.8320788954,58478.7355,56957.07614,57321.52528,3.661579137e+10,1.080160001e+12,bitcoin
BTC,"Oct 15, 2021",57345.9019791856,62757.1297,56868.14269,61593.95006,5.17800818e+10,1.160726409e+12,bitcoin
BTC,"Oct 16, 2021",61609.5271462034,62274.47709,60206.12006,60892.18069,3.425096424e+10,1.147551203e+12,bitcoin
BTC,"Oct 17, 2021",60887.6530520683,61645.52248,59164.46838,61553.61738,2.903236751e+10,1.160077513e+12,bitcoin
BTC,"Oct 18, 2021",61548.8034342065,62614.65905,60012.75693,62026.07783,3.805556208e+10,1.169039169e+12,bitcoin
BTC,"Oct 19, 2021",62043.1658353953,64434.53337,61622.93372,64261.99119,4.047119635e+10,1.211242527e+12,bitcoin
BTC,"Oct 20, 2021",64284.5861884830,66930.38727,63610.67499,65992.83704,4.078895558e+10,1.243927428e+12,bitcoin
BTC,"Oct 21, 2021",66002.2322037557,66600.54681,62117.40871,62210.17308,4.590812137e+10,1.172684283e+12,bitcoin
BTC,"Oct 22, 2021",62237.8910667851,63715.02168,60122.79782,60692.26443,3.843408277e+10,1.144131483e+12,bitcoin
BTC,"Oct 23, 2021",60694.6279766302,61743.87801,59826.52174,61393.61719,2.688254603e+10,1.157410091e+12,bitcoin
BTC,"Oct 24, 2021",61368.3431714217,61505.80335,59643.34538,60930.83644,2.731618388e+10,1.148743134e+12,bitcoin
BTC,"Oct 25, 2021",60893.9275757250,63729.32571,60691.79895,63039.82551,3.106491161e+10,1.188575312e+12,bitcoin
BTC,"Oct 26, 2021",63032.7625124139,63229.0264,59991.16069,60363.79205,3.487896559e+10,1.13817777e+12,bitcoin
BTC,"Oct 27, 2021",60351.9986192979,61435.1846,58208.18905,58482.38794,4.365707689e+10,1.102757767e+12,bitcoin
BTC,"Oct 28, 2021",58470.7295783481,62128.63295,58206.91786,60622.13671,4.525708325e+10,1.143165999e+12,bitcoin
BTC,"Oct 29, 2021",60624.8707648633,62927.60964,60329.96507,62227.96459,3.685688177e+10,1.173512442e+12,bitcoin
BTC,"Oct 30, 2021",62239.3622101383,62330.14553,60918.38528,61888.83122,3.215793862e+10,1.167178054e+12,bitcoin
BTC,"Oct 31, 2021",61850.4894560928,62406.17045,60074.32959,61318.95777,3.224119993e+10,1.156485845e+12,bitcoin
BTC,"Nov 01, 2021",61320.4494915952,62419.00479,59695.18309,61004.40802,3.615057284e+10,1.150606763e+12,bitcoin
BTC,"Nov 02, 2021",60963.2541524674,64242.79489,60673.05542,63226.4011,3.774666565e+10,1.192577136e+12,bitcoin
BTC,"Nov 03, 2021",63254.3348809724,63516.93758,61184.24018,62970.04743,3.612473151e+10,1.187808287e+12,bitcoin
BTC,"Nov 04, 2021",62941.8040349386,63123.28892,60799.66248,61452.23059,3.26158469e+10,1.159231375e+12,bitcoin
BTC,"Nov 05, 2021",61460.0790401577,62541.46769,60844.60761,61125.67427,3.060510245e+10,1.153128571e+12,bitcoin
BTC,"Nov 06, 2021",61068.8734470667,61590.68243,60163.78155,61527.48179,2.909493422e+10,1.16076935e+12,bitcoin
BTC,"Nov 07, 2021",61554.9218050145,63326.98903,61432.48911,63326.98903,2.47267543e+10,1.194778776e+12,bitcoin
BTC,"Nov 08, 2021",63344.0672220101,67673.73912,63344.06722,67566.83009,4.112560833e+10,1.274831491e+12,bitcoin
BTC,"Nov 09, 2021",67549.7355807849,68530.33969,66382.06101,66971.8281,4.235799172e+10,1.263667114e+12,bitcoin
BTC,"Nov 10, 2021",66953.3393736741,68789.62594, 63208.115,64995.22939,4.873082838e+10,1.226431511e+12,bitcoin
BTC,"Nov 11, 2021",64978.8902964226,65579.01476,64180.48893,64949.96191,3.588063324e+10,1.225643128e+12,bitcoin
BTC,"Nov 12, 2021",64863.9803464241,65460.81498,62333.91311,64155.94184,3.608489389e+10,1.210715199e+12,bitcoin
BTC,"Nov 13, 2021",64158.1226808027,64915.67488,63303.73383,64469.52902,3.047422878e+10,1.216695126e+12,bitcoin
BTC,"Nov 14, 2021",64455.3716403420,65495.18049,63647.80825,65466.84102,2.512209219e+10,1.235578997e+12,bitcoin
BTC,"Nov 15, 2021",65521.2893420962,66281.56971,63548.14342,63557.87152,3.055876355e+10,1.199611097e+12,bitcoin
BTC,"Nov 16, 2021",63721.1951940329,63721.19519,59016.33716,60161.24704,4.684433559e+10,1.1355593e+12,bitcoin
BTC,"Nov 17, 2021",60139.6201092629,60823.61052,58515.40989,60368.01182,3.917839293e+10,1.139519389e+12,bitcoin
BTC,"Nov 18, 2021",60360.1376899775,60948.49844,56550.79164,56942.13624,4.13883387e+10,1.074900977e+12,bitcoin
BTC,"Nov 19, 2021",56896.1286801640,58351.11327,55705.18068,58119.57619,3.870240777e+10,1.097177698e+12,bitcoin
BTC,"Nov 20, 2021",58115.0803464697,59859.88044,57469.72566,59697.19713,3.062426486e+10,1.12701443e+12,bitcoin
BTC,"Nov 21, 2021",59730.5079742192,60004.42638,58618.93143,58730.47664,2.612344761e+10,1.108812312e+12,bitcoin
BTC,"Nov 22, 2021",58706.8493839442,59266.35847,55679.8404,56289.28732,3.503612178e+10,1.062772704e+12,bitcoin
BTC,"Nov 23, 2021",56304.5553876631,57875.5164,55632.75991,57569.07488,3.74858039e+10,1.086985076e+12,bitcoin
BTC,"Nov 24, 2021",57565.8501077567,57803.06653,55964.22107,56280.42711,3.663556679e+10,1.062661698e+12,bitcoin
BTC,"Nov 25, 2021",57165.4172722878,59367.96799,57146.6852,57274.67945,3.428401625e+10,1.081500189e+12,bitcoin
BTC,"Nov 26, 2021",58960.2851828640,59183.48147,53569.76396,53569.76396,4.181074822e+10,1.011613083e+12,bitcoin
BTC,"Nov 27, 2021",53736.4315256188,55329.25965,53668.35522,54815.0793,3.056085771e+10,1.03517625e+12,bitcoin
BTC,"Nov 28, 2021",54813.0247017865,57393.84375,53576.73582,57248.45838,2.811688636e+10,1.081180416e+12,bitcoin
BTC,"Nov 29, 2021",57291.9047345010,58872.88058,56792.52541,57806.56622,3.237084036e+10,1.091773829e+12,bitcoin
BTC,"Nov 30, 2021",57830.1138192706,59113.4009,56057.28223,57005.42547,3.670859462e+10,1.076689233e+12,bitcoin
BTC,"Dec 01, 2021",56907.9667338266,59041.68524,56553.08077,57229.8299,3.685819531e+10,1.080977744e+12,bitcoin
BTC,"Dec 02, 2021",57217.3710484720,57349.23498,55895.13286,56477.81748,3.237996869e+10,1.066829262e+12,bitcoin
BTC,"Dec 03, 2021",56509.1653563905,57482.16927,52496.58536,53598.24647,3.978913421e+10,1.0124906e+12,bitcoin
BTC,"Dec 04, 2021",53727.8780873500,53904.67951,42874.61686,49200.70462,6.138567747e+10,9.294673868e+11,bitcoin
BTC,"Dec 05, 2021",49201.5184010156,49768.14898,47857.49687,49368.8471,3.719820116e+10,9.326953651e+11,bitcoin
BTC,"Dec 06, 2021",49413.4790992129,50929.51909,47281.03538,50582.6254,3.7707308e+10,9.556809108e+11,bitcoin
BTC,"Dec 07, 2021",50581.8300495181,51934.7819,50175.80752,50700.08434,3.367681485e+10,9.57948941e+11,bitcoin
BTC,"Dec 08, 2021",50667.6476830609,51171.37531,48765.98692,50504.79554,2.847969945e+10,9.543124045e+11,bitcoin
BTC,"Dec 09, 2021",50450.0820524109,50797.16544,47358.35327,47672.12239,2.960357725e+10,9.00835069e+11,bitcoin
BTC,"Dec 10, 2021",47642.1435531841,50015.25299,47023.69802,47243.30568,3.096600512e+10,8.927776763e+11,bitcoin
BTC,"Dec 11, 2021",47264.6347033978,49458.21279,46942.34782,49362.50834,2.577586926e+10,9.328730199e+11,bitcoin
BTC,"Dec 12, 2021",49354.8549351623,50724.86574,48725.85302,50098.33514,2.19392236e+10,9.468231146e+11,bitcoin
BTC,"Dec 13, 2021",50114.7409911263,50204.99826,45894.84739,46737.48224,3.216672778e+10,8.833457055e+11,bitcoin
BTC,"Dec 14, 2021",46709.8224590995,48431.39957,46424.49602,46612.63351,3.463861908e+10,8.810180677e+11,bitcoin
BTC,"Dec 15, 2021",48379.7542277397,49473.95579,46671.96674,48896.72083,3.654182852e+10,9.242442524e+11,bitcoin
BTC,"Dec 16, 2021",48900.4629106260,49425.57314,47529.88077,47665.42608,2.726815095e+10,9.010058215e+11,bitcoin
BTC,"Dec 17, 2021",47653.7298524917,48004.89375,45618.21608,46202.14338,3.290272533e+10,8.733891477e+11,bitcoin
BTC,"Dec 18, 2021",46219.2554163103,47313.82878,45598.44261,46848.77677,2.609829269e+10,8.8565003e+11,bitcoin
BTC,"Dec 19, 2021",46853.8680030434,48089.66435,46502.95455,46707.01488,2.515405386e+10,8.83011296e+11,bitcoin
BTC,"Dec 20, 2021",46707.0644512279,47401.71795,45579.81014,46880.27896,3.096190213e+10,8.863314462e+11,bitcoin
BTC,"Dec 21, 2021",46886.0774573853,49300.91971,46698.77412,48936.61415,2.705580393e+10,9.252558681e+11,bitcoin
BTC,"Dec 22, 2021",48937.0963391141,49544.79644,48450.93973,48628.50993,2.444797956e+10,9.194760353e+11,bitcoin
BTC,"Dec 23, 2021",48626.3437822023,51332.34038,48065.83753,50784.53818,2.822387811e+10,9.60290825e+11,bitcoin
BTC,"Dec 24, 2021",50806.0505029799,51814.02851,50514.49429,50822.19652,2.436791223e+10,9.610515479e+11,bitcoin
BTC,"Dec 25, 2021",50854.9186725144,51176.59879,50236.7065,50429.8578,1.903065091e+10,9.536780826e+11,bitcoin
BTC,"Dec 26, 2021",50428.6926963893,51196.37729,49623.10421,50809.51501,2.096437293e+10,9.608999957e+11,bitcoin
BTC,"Dec 27, 2021",50802.6089327853,51956.32635,50499.46868,50640.4188,2.432434576e+10,9.577463904e+11,bitcoin
BTC,"Dec 28, 2021",50679.8593770298,50679.85938,47414.20993,47588.85478,3.343037688e+10,9.000762306e+11,bitcoin
BTC,"Dec 29, 2021",47623.8704633248,48119.74095,46201.49437,46444.71049,3.00492263e+10,8.784787552e+11,bitcoin
BTC,"Dec 30, 2021",46490.6060493554,47879.9655,46060.31317,47178.12584,2.668649102e+10,8.923863279e+11,bitcoin
BTC,"Dec 31, 2021",47169.3728586211,48472.52749,45819.95455,46306.44612,3.69741724e+10,8.759393567e+11,bitcoin
BTC,"Jan 01, 2022",46311.7446630410,47827.31099,46288.4861,47686.81151,2.4582667e+10,9.021041934e+11,bitcoin
ETH,"Dec 31, 2020",751.6266432900,754.2994398,726.5119083,737.8033977,1.392684686e+10,8.415681076e+10,ethereum
ETH,"Jan 01, 2021",737.7083777800,749.2018589,719.792258,730.3675691,1.365200436e+10,8.331853969e+10,ethereum
ETH,"Jan 02, 2021",730.4026732900,786.7984575,718.1095175,774.534968,1.974077118e+10,8.836761252e+10,ethereum
ETH,"Jan 03, 2021",774.5118649700,1006.565002,771.5616455,975.5076729,4.520046337e+10,1.113099856e+11,ethereum
ETH,"Jan 04, 2021",977.0588187600,1153.189232,912.3053378,1040.233048,5.694598576e+10,1.187095093e+11,ethereum
ETH,"Jan 05, 2021",1041.4988312300,1129.371488,986.8112826,1100.006099,4.153593278e+10,1.255456183e+11,ethereum
ETH,"Jan 06, 2021",1101.0049763000,1209.428548,1064.233351,1207.112234,4.469991419e+10,1.377862045e+11,ethereum
ETH,"Jan 07, 2021",1208.0783254700,1282.579591,1167.443151,1225.678135,4.046802728e+10,1.39921814e+11,ethereum
ETH,"Jan 08, 2021",1225.9678966200,1273.827504,1076.081536,1224.197145,4.433482667e+10,1.397693859e+11,ethereum
ETH,"Jan 09, 2021",1223.7404525500,1303.871833,1182.27042,1281.077291,3.323310536e+10,1.462807922e+11,ethereum
ETH,"Jan 10, 2021",1280.8710427500,1347.926125,1194.715599,1262.246664,4.061693805e+10,1.4414769e+11,ethereum
ETH,"Jan 11, 2021",1261.6229679200,1261.622968,924.9225849,1090.145373,6.07336303e+10,1.245086085e+11,ethereum
ETH,"Jan 12, 2021",1088.5266863800,1149.240287,1012.764132,1043.434584,3.749460169e+10,1.19187796e+11,ethereum
ETH,"Jan 13, 2021",1043.7409646200,1134.33849,994.5490434,1130.739402,3.01097928e+10,1.291757416e+11,ethereum
ETH,"Jan 14, 2021",1130.2311462300,1244.163028,1093.060741,1218.452978,3.341091593e+10,1.392124335e+11,ethereum
ETH,"Jan 15, 2021",1221.8771498000,1250.505828,1090.721107,1171.834611,3.597203931e+10,1.339020701e+11,ethereum
ETH,"Jan 16, 2021",1171.4430604900,1290.053597,1157.623825,1233.537568,3.231924016e+10,1.409694194e+11,ethereum
ETH,"Jan 17, 2021",1233.4533584700,1265.644693,1174.388582,1230.172272,2.925803282e+10,1.406013844e+11,ethereum
ETH,"Jan 18, 2021",1230.3132854300,1259.450124,1187.311053,1257.279502,2.581745556e+10,1.43716602e+11,ethereum
ETH,"Jan 19, 2021",1257.4345427400,1432.300042,1254.522993,1377.295842,4.719593519e+10,1.574540899e+11,ethereum
ETH,"Jan 20, 2021",1375.2484670900,1405.744088,1243.299974,1382.274094,4.678403091e+10,1.580421291e+11,ethereum
ETH,"Jan 21, 2021",1382.6844174200,1382.684417,1098.476188,1121.57092,4.593246475e+10,1.282496778e+11,ethereum
ETH,"Jan 22, 2021",1118.8890620100,1271.68757,1046.596579,1236.512207,4.391833851e+10,1.414096992e+11,ethereum
ETH,"Jan 23, 2021",1235.2678947100,1272.151074,1200.893315,1230.990636,2.725389544e+10,1.407949498e+11,ethereum
ETH,"Jan 24, 2021",1231.2105927900,1395.111301,1225.274045,1391.609408,3.641816355e+10,1.591845563e+11,ethereum
ETH,"Jan 25, 2021",1390.6398726300,1467.784942,1304.974044,1324.414778,4.356577775e+10,1.515163043e+11,ethereum
ETH,"Jan 26, 2021",1323.7416513000, 1376.0851,1253.340325,1357.05814,4.157291775e+10,1.552691182e+11,ethereum
ETH,"Jan 27, 2021",1358.3333316300,1368.074059,1215.311258,1253.187133,3.939441699e+10,1.434013826e+11,ethereum
ETH,"Jan 28, 2021",1251.2798435700,1356.288728,1226.173947,1332.492245,3.463723479e+10,1.524942427e+11,ethereum
ETH,"Jan 29, 2021",1369.0867678900,1428.981208,1292.240078,1382.522812,5.361195526e+10,1.582383601e+11,ethereum
ETH,"Jan 30, 2021",1382.2319392200,1402.399768,1328.529082,1376.115539,3.061657423e+10,1.575234983e+11,ethereum
ETH,"Jan 31, 2021",1376.8236168800,1378.916074,1288.50156,1314.986229,2.519885358e+10,1.505439567e+11,ethereum
ETH,"Feb 01, 2021",1314.8552825500,1373.845804,1274.357755,1369.040469,2.921067092e+10,1.567508677e+11,ethereum
ETH,"Feb 02, 2021",1369.5050947800,1542.990946,1362.771234,1515.19377,4.54371428e+10,1.735053188e+11,ethereum
ETH,"Feb 03, 2021",1514.7696231700,1660.909542,1510.010274,1660.909542,4.18745664e+10,1.902138124e+11,ethereum
ETH,"Feb 04, 2021",1661.1702117200,1689.186683,1561.853493,1594.762694,4.439687184e+10,1.826601834e+11,ethereum
